"#","St","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","Address","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"2001","S","A2111428","Apartment","Arbour Lake","03/08/2024","$340,000.00","$350,500.00","852","88 Arbour Lake Road NW Unit#216","Calgary","2008","2","Elizabeth Graham","cgrahael","CHERMABR1","Stirling Karlsen","CKARLSST","","CAL Zone NW"
"2001","S","A2116481","Apartment","Sage Hill","03/28/2024","$345,000.00","$350,000.00","787","20 Sage Hill Terrace NW Unit#311","Calgary","2017","8","Deanna McFarlane","CMCFARDE","","Bobby Clark","CCLARKRO4","","CAL Zone N"
"2001","S","A2112496","Apartment","Sage Hill","03/23/2024","$348,000.00","$350,000.00","813","8 Sage Hill Terrace NW Unit#211","Calgary","2015","15","Nathan Chen","CCHENNA","","JT Bjarnason","CBJARNSH","","CAL Zone N"
"2001","S","A2112445","Semi Detached (Half Duplex)","Dover","03/21/2024","$350,000.00","$350,000.00","1,062","3112 Doverville Crescent SE","Calgary","1970","11","Michael Zarowny","CZAROWMI","","Sylvanus Asonganyi","CASONGSY","","CAL Zone E"
"2001","S","A2112075","Apartment","Spruce Cliff","03/21/2024","$349,900.00","$350,000.00","757","2 Hemlock Crescent SW Unit#318","Calgary","2008","14","Kyle Naugler","CNAUGLKY","CCHHABSA","David Frid","CFRIDDA","","CAL Zone W"
"2001","S","A2111383","Row/Townhouse","Marlborough","03/13/2024","$329,900.00","$350,000.00","1,100","430 Marlborough Way NE","Calgary","1976","12","Darya Pfund","CAPFUNDDA","","Viki Fairbairn","CFAIRBVE","","CAL Zone NE"
"2001","S","A2111084","Row/Townhouse","Auburn Bay","03/15/2024","$344,900.00","$350,000.00","1,150","76 Auburn Bay Link SE","Calgary","2013","9","Victor Shilmar","CSHILMVI","CWOULDSU","Dylon Paul","CPAULDY","CSWAYZAU","CAL Zone SE"
"2001","S","A2110899","Apartment","Arbour Lake","03/07/2024","$289,900.00","$350,000.00","841","55 Arbour Grove Close NW Unit#313","Calgary","1997","2","Kirby Cox","CCOXKI","","Ganna Fedorinova","CFEDORGA","","CAL Zone NW"
"2001","S","A2110123","Apartment","Royal Oak","03/06/2024","$325,000.00","$350,000.00","944","8810 Royal Birch Boulevard NW Unit#1304","Calgary","2005","7","Will Vo","CVOWI","","Sam Kim","CKIMSA1","","CAL Zone NW"
"2001","S","A2109638","Apartment","Varsity","03/01/2024","$319,900.00","$350,000.00","601","3111 34 Avenue NW Unit#409","Calgary","2005","7","Fiona Christiaansen","CCHRISFI","","Chris Dietzen","CDIETZCH","CHAVREJU","CAL Zone NW"
"2001","S","A2109242","Apartment","Shaganappi","03/20/2024","$359,000.00","$350,000.00","677","2702 17 Avenue SW Unit#102","Calgary","2016","17","Brett Mote","CMOTEEA","","Raj Bhopla","CBHOPLRA","","CAL Zone CC"
"2001","S","A2108847","Apartment","Bankview","03/05/2024","$329,900.00","$350,000.00","923","2208 17A Street SW Unit#6","Calgary","1978","12","Paula Murphy","CMURPHPA1","","LUKE HOLLAND","AWHOLLLU","","CAL Zone CC"
"2001","S","A2108411","Apartment","Cedarbrae","03/08/2024","$315,000.00","$350,000.00","882","11170 30 Street SW Unit#305","Calgary","2005","7","Erin Reeves","CHUCULER","CEMERSCR","Ilham Cazac","CCAZACIL","","CAL Zone S"
"2001","S","A2107262","Apartment","Arbour Lake","03/08/2024","$344,900.00","$350,000.00","853","88 Arbour Lake Road NW Unit#412","Calgary","2008","22","Jeffery Rombough","CROMBOJE","CWILLIDA6","Enzo DiPietro","CDIPIEEN","","CAL Zone NW"
"2001","S","A2107139","Apartment","Saddle Ridge","03/15/2024","$349,900.00","$349,900.00","807","6118 80 Avenue NE Unit#3409","Calgary","2018","23","Raman Chahal","CCHAHARA3","CDHILLHA3","Harry Grewal","CGREWAHA","","CAL Zone NE"
"2001","S","A2105129","Apartment","Rocky Ridge","03/01/2024","$350,000.00","$348,000.00","825","345 Rocky Vista Park NW Unit#417","Calgary","2002","29","Chantelle Grenier","CGRENICH","","Jamie Jenner","CJENNEJA","","CAL Zone NW"
"2001","S","A2103735","Apartment","Downtown East Village","03/12/2024","$314,900.00","$347,500.00","585","550 Riverfront Avenue SE Unit#902","Calgary","2015","21","Dino Pezzente","CPEZZEDI","CSMITHCO1","Margaret Hamilton","CHAMILMA1","","CAL Zone CC"
"2001","S","A2112827","Apartment","Sunnyside","03/20/2024","$348,000.00","$346,500.00","594","823 5 Avenue NW Unit#322","Calgary","2015","13","Craig Bezjack","CBEZJACR","","Kirby Cox","CCOXKI","","CAL Zone CC"
"2001","S","A2110297","Apartment","McKenzie Towne","03/01/2024","$335,000.00","$346,000.00","849","115 Prestwick Villas SE Unit#4411","Calgary","2008","3","Leslie Chan","CCHANLE1","","Stacie Mori","CMORIST","","CAL Zone SE"
"2001","S","A2108774","Apartment","Sage Hill","03/19/2024","$349,900.00","$346,000.00","840","450 Sage Valley Drive NW Unit#4210","Calgary","2015","23","Larry Tang","CTANGLA","","Daniel Choi","CCHOIBY","","CAL Zone N"
"2001","S","A2108959","Apartment","Bridgeland/Riverside","03/04/2024","$350,000.00","$345,500.00","667","510 Edmonton Trail NE Unit#117","Calgary","2016","11","Richard Palibroda","CPALIBRI","","Jennifer Rekrutiak","CREKRUJE","","CAL Zone CC"
"2001","S","A2113978","Apartment","McKenzie Towne","03/16/2024","$338,000.00","$345,000.00","999","4975 130 Avenue SE Unit#1424","Calgary","2003","3","Helen West","CWESTHE","","Adil Ahmed Rizwan","CRIZWAAD","","CAL Zone SE"
"2001","S","A2113644","Row/Townhouse","Falconridge","03/16/2024","$339,000.00","$345,000.00","1,207","1555 Falconridge Drive NE Unit#103","Calgary","1980","7","Garm Kang","CKANGGU","","James III Pooten","CPOOTEJA","CBRIONAL","CAL Zone NE"
"2001","S","A2111859","Apartment","Royal Oak","03/25/2024","$349,900.00","$345,000.00","769","70 Royal Oak Plaza NW Unit#208","Calgary","2011","17","Anthony Luong","CLUONGAN","","Shravan Chawla","CCHAWLSH","","CAL Zone NW"
"2001","S","A2111272","Apartment","Varsity","03/22/2024","$349,999.00","$345,000.00","677","32 Varsity Estates Circle NW Unit#103","Calgary","2016","15","Doreen Lieskovsky","CLIESKDO","","Cynthia Chee","CCHEECY","","CAL Zone NW"
"2001","S","A2110444","Apartment","Cranston","03/16/2024","$350,000.00","$345,000.00","922","200 Cranfield Common SE Unit#218","Calgary","2016","17","Raman Saini","CSAINIRA","","Rick Emond","CEMONDRI","","CAL Zone SE"
"2001","S","A2110329","Apartment","Windsor Park","03/25/2024","$349,900.00","$345,000.00","985","705 56 Avenue SW Unit#103","Calgary","1994","4","Zaki Keskich","CKESKIZI","","Gregory Dudar","CDUDARGR","","CAL Zone CC"
"2001","S","A2109810","Row/Townhouse","Falconridge","03/16/2024","$325,000.00","$345,000.00","743","112 Falshire Terrace NE","Calgary","1982","9","Reilly Nicholls","CNICHORE","CTANHAGH","Kripa Patel","CPATELKR","","CAL Zone NE"
"2001","S","A2109705","Row/Townhouse","McKenzie Towne","03/02/2024","$314,900.00","$345,000.00","1,011","21 Mckenzie Towne Gate SE Unit#7","Calgary","2007","9","Ross Aitken","CAITKERO","","Barbara Bamber","CBAMBEBA","","CAL Zone SE"
"2001","S","A2108627","Apartment","Downtown West End","03/13/2024","$350,000.00","$345,000.00","846","1111 6 Avenue SW Unit#1808","Calgary","2005","24","Tammy Panchuk","CPANCHTA","","Sal Hassan","CHASSASY","","CAL Zone CC"
"2001","S","A2107123","Apartment","Panorama Hills","03/13/2024","$345,000.00","$345,000.00","846","175 Panatella Hill NW Unit#2318","Calgary","2012","32","Stephanie Fan","CFANST","","Lisa Calles","CCALLELI","","CAL Zone N"
"2001","S","A2106825","Apartment","Beltline","03/01/2024","$345,000.00","$345,000.00","600","1111 10 Street SW Unit#2307","Calgary","2012","21","Shawn Getty","CGETTYSH","CKRIEGNA","Jolene Arsenault","CARSENJO","CMCLAUJE","CAL Zone CC"
"2001","S","A2105593","Apartment","Chinatown","03/29/2024","$349,900.00","$345,000.00","501","108 Waterfront Court SW Unit#509","Calgary","2018","54","Jian Yang","CYANGJI","","Nathan Chen","CCHENNA","","CAL Zone CC"
"2001","S","A2104060","Apartment","Altadore","03/19/2024","$346,500.00","$345,000.00","854","1808 36 Avenue SW Unit#323","Calgary","2001","41","Mariangela Avila","CAVILAMA","","Tom Albrecht","CALBRETH","","CAL Zone CC"
"2001","S","A2078009","Apartment","Auburn Bay","03/22/2024","$349,999.00","$345,000.00","869","25 Auburn Meadows Avenue SE Unit#225","Calgary","2016","200","Joe Odebode","CODEBOGB","CKAUSHAR","Maen Shammas","CSHAMMMA","","CAL Zone SE"
"2001","S","A2115079","Apartment","University Heights","03/21/2024","$349,900.00","$344,000.00","927","2011 University Drive NW Unit#606","Calgary","1991","7","Kimberley Chan","CCHANKI2","","Chris Zaharko","CZAHARCH","","CAL Zone NW"
"2001","S","A2103190","Apartment","Altadore","03/15/2024","$344,000.00","$344,000.00","752","3600 15a Street SW Unit#318","Calgary","2005","49","Michelle Brodeur","CBRODEMI","","Jaime Laturnus","CLATURJA","","CAL Zone CC"
"2001","S","A2114312","Apartment","Midnapore","03/28/2024","$355,000.00","$342,500.00","1,052","15207 1 Street SE Unit#202","Calgary","2014","16","Austin Fleming","CFLEMIAU","CFLEMIRI","Greg Keogh","CKEOGHGR","","CAL Zone S"
"2001","S","A2109877","Apartment","Beltline","03/08/2024","$340,000.00","$342,500.00","849","1414 5 Street SW Unit#605","Calgary","1981","7","Betty Ellis","CELLISBE","","Eric Hildebrand","CHILDEER","","CAL Zone CC"
"2001","S","A2113297","Apartment","Patterson","03/20/2024","$304,000.00","$342,300.00","843","220 Village Terrace SW Unit#3","Calgary","1987","12","Courtney McElroy","CMCELRCO","","Joseph Nguyen","CNGUYENG1","","CAL Zone W"
"2001","S","A2102611","Apartment","Inglewood","03/09/2024","$349,000.00","$342,000.00","709","1526 9 Avenue SE Unit#207","Calgary","2016","45","Lana Secchi","CSECCHLA","","Tyler Tost","CTOSTTY","","CAL Zone CC"
"2001","S","A2114183","Apartment","Lower Mount Royal","03/26/2024","$349,900.00","$341,500.00","828","1818 14 Street SW Unit#201","Calgary","2004","13","Diane Crossley","CCROSSDI","","Shella Mai Benitez","CBENITSH","","CAL Zone CC"
"2001","S","A2112270","Apartment","Parkhill","03/19/2024","$344,900.00","$341,500.00","990","24 Mission Road SW Unit#404","Calgary","2007","11","Mark Stanley Jamias","CJAMIAMA","CSERQUKA","Eman Chebli","CCHEBLEM","","CAL Zone CC"
"2001","S","A2112949","Apartment","Signal Hill","03/22/2024","$325,000.00","$341,000.00","1,003","1000 Sienna Park Green SW Unit#1306","Calgary","1997","14","Brett Sowinski","CSOWINBR","","Natalie Scollard","CSCOLLNA","","CAL Zone W"
"2001","S","A2106718","Row/Townhouse","Marlborough Park","03/14/2024","$341,000.00","$341,000.00","1,184","870 Madeira Drive NE","Calgary","1978","34","Jagjeet Singh","CSINGHJA14","","Harpreet Singh","CSINGHHA11","","CAL Zone NE"
"2001","S","A2109668","Apartment","Albert Park/Radisson Heights","03/08/2024","$319,000.00","$340,500.00","856","1317 27 Street SE Unit#4401","Calgary","2015","10","Justin Warthe","CWARTHJU","","Ramza Gebran","CGEBRARA","","CAL Zone E"
"2001","S","A2118177","Apartment","Skyview Ranch","03/30/2024","$335,000.00","$340,000.00","846","302 Skyview Ranch Drive NE Unit#6416","Calgary","2016","2","Nadeem Tarmohamed","CTARMONA","","Jaskaran Singh Dhillon","CSINGHJA11","","CAL Zone NE"
"2001","S","A2116191","Apartment","Downtown Commercial Core","03/28/2024","$345,500.00","$340,000.00","503","930 6 Avenue SW Unit#1602","Calgary","2017","8","David Hammer","CHAMMEDA","","Zeenat Taghvai","CTAGHVZE","","CAL Zone CC"
"2001","S","A2114668","Apartment","Spruce Cliff","03/26/2024","$339,000.00","$340,000.00","720","24 Hemlock Crescent SW Unit#4103","Calgary","2002","12","Paul Brennand","CBRENNPA","","Tarryn Hamilton","CLAMBTA","","CAL Zone W"
"2001","S","A2113786","Apartment","Lincoln Park","03/25/2024","$319,900.00","$340,000.00","902","22 Richard Place SW Unit#133","Calgary","2002","10","Guy Cooley","CCOOLEGU","","Stephanie Appelt","CHARTLST","","CAL Zone W"
"2001","S","A2113401","Apartment","Shawnessy","03/15/2024","$319,900.00","$340,000.00","860","280 Shawville Way SE Unit#205","Calgary","1999","2","Natalie Mitchell","CBORYSNA","","Nicoleta Kallo","CKALLONI","","CAL Zone S"
"2001","S","A2112778","Row/Townhouse","Glenbrook","03/21/2024","$325,000.00","$340,000.00","873","5103 35 Avenue SW Unit#73","Calgary","1976","15","Jocelynn Banks","CBANKSJO","","Diana Zelaya","CZELAYDI","","CAL Zone W"
"2001","S","A2112312","Semi Detached (Half Duplex)","Dover","03/23/2024","$350,000.00","$340,000.00","1,057","3110 Doverville Crescent SE","Calgary","1970","13","Michael Zarowny","CZAROWMI","","Ahsan Ashraf","CASHRAAH","","CAL Zone E"
"2001","S","A2111465","Row/Townhouse","Glenbrook","03/14/2024","$295,000.00","$340,000.00","922","3809 45 Street SW Unit#116","Calgary","1971","13","Kait Morris","CMORRIKA2","","Olivia Bronce","CBRONCOL","","CAL Zone W"
"2001","S","A2109995","Row/Townhouse","Auburn Bay","03/07/2024","$325,000.00","$340,000.00","1,131","52 Auburn Bay Link SE","Calgary","2013","7","Uros Markovic","CMARKOUR","","Kari Pukin","CPUKINKA","","CAL Zone SE"
"2001","S","A2109973","Apartment","Highland Park","03/28/2024","$350,000.00","$340,000.00","834","4303 1 Street NE Unit#304","Calgary","2014","33","Brian Colpitts","CCOLPIBR","","Holly Johnson","CJOHNSHO","CKENNEGR","CAL Zone CC"
"2001","S","A2108788","Apartment","Arbour Lake","03/07/2024","$349,000.00","$340,000.00","967","1010 Arbour Lake Road NW Unit#3241","Calgary","2001","17","Hee Su Kim","CKIMHE1","","Jasvinder Gill","CGILLJA4","","CAL Zone NW"
"2001","S","A2108718","Row/Townhouse","Evergreen","03/01/2024","$339,900.00","$340,000.00","937","7 Everridge Square SW Unit#203","Calgary","2005","8","Prabhjeet Kainth","CKAINTPR","","Anoop Jose","CJOSEAN","","CAL Zone S"
"2001","S","A2097988","Row/Townhouse","Springbank Hill","03/07/2024","$355,000.00","$340,000.00","668","9 Spring Creek Common SW","Calgary","2023","49","Kunle Adeyinka","CADEYIAD","","Ella Kuindersma","CKUINDLA","CKEEGI","CAL Zone W"
"2001","S","A2054468","Apartment","Sage Hill","03/10/2024","$349,700.00","$340,000.00","633","238 Sage Valley Common NW Unit#411","Calgary","2023","281","Gary Basra","CBASRAGU","CDHALIWA","Nick Penney","CPENNENI","","CAL Zone N"
"2001","S","A2112425","Apartment","Beltline","03/19/2024","$349,900.00","$339,900.00","527","901 10 Avenue SW Unit#907","Calgary","2016","11","Len T. Wong","CWONGLE3","","Greg Kennedy","CKENNEGR","CPHILOJA","CAL Zone CC"
"2001","S","A2111919","Apartment","Copperfield","03/20/2024","$339,900.00","$339,900.00","898","279 Copperpond Common SE Unit#3301","Calgary","2013","10","Wayne Nelson","CNELSOWA1","","James III Pooten","CPOOTEJA","CBRIONAL","CAL Zone SE"
"2001","S","A2108576","Apartment","Sage Hill","03/30/2024","$339,900.00","$339,900.00","788","4 Sage Hill Terrace NW Unit#325","Calgary","2015","30","Sharon Cragg","CCRAGGSH","","Tammy Forrest","CFORRETA","","CAL Zone N"
"2001","S","A2108236","Apartment","Skyview Ranch","03/09/2024","$339,900.00","$339,900.00","900","181 SKYVIEW RANCH Manor NE Unit#2211","Calgary","2018","20","Harman Bath","CBATHHA","","Pavana Tupakula","CTUPAKPA","","CAL Zone NE"
"2001","S","A2107818","Apartment","Beltline","03/09/2024","$349,900.00","$339,500.00","1,233","1015 14 Avenue SW Unit#502","Calgary","1969","23","Meredith Miller","CMILLEME1","","Ellen Bruns","CBRUNSEL","","CAL Zone CC"
"2001","S","A2108189","Apartment","Copperfield","03/05/2024","$339,900.00","$339,000.00","911","755 Copperpond Boulevard SE Unit#5209","Calgary","2014","18","Sam Patel","CPATELSA2","CKUMARAJ2","Uros Markovic","CMARKOUR","","CAL Zone SE"
"2001","S","A2115448","Apartment","Panorama Hills","03/26/2024","$309,000.00","$338,000.00","901","60 PANATELLA Street NW Unit#2104","Calgary","2008","8","Henry Nguyen","CNGUYEHU","","Sulay Panchal","CPANCHSU","","CAL Zone N"
"2001","S","A2114089","Apartment","Skyview Ranch","03/22/2024","$325,000.00","$338,000.00","943","240 Skyview Ranch Road NE Unit#3215","Calgary","2015","8","Justin Havre","CHAVREJU","CDIETZCH","Aman Sandhu","CSANDHAM1","","CAL Zone NE"
"2001","S","A2111082","Row/Townhouse","Glenbrook","03/11/2024","$319,900.00","$338,000.00","1,242","3015 51 Street SW Unit#65","Calgary","1979","11","Tay Olson","COLSONTA","","Cole La Valley","CLAVALCO","CHOWARBR","CAL Zone W"
"2001","S","A2110863","Apartment","Downtown East Village","03/30/2024","$350,000.00","$337,500.00","649","519 Riverfront Avenue SE Unit#806","Calgary","2015","31","Bri Clark-Farmer","CCLARKBR2","","James Heenan","CHEENAJA","CNICHORE","CAL Zone CC"
"2001","S","A2110170","Apartment","Copperfield","03/07/2024","$339,999.00","$337,500.00","784","117 Copperpond Common SE Unit#218","Calgary","2015","10","S.Timmy Sharma","CSHARMSA3","CBADESBH","Ramza Gebran","CGEBRARA","","CAL Zone SE"
"2001","S","A2112567","Apartment","Skyview Ranch","03/13/2024","$324,900.00","$337,000.00","900","240 Skyview Ranch Road NE Unit#4419","Calgary","2015","4","Raman Chahal","CCHAHARA3","CDHILLHA3","Preeti Pawar","CPAWARPR","","CAL Zone NE"
"2001","S","A2098524","Apartment","Brentwood","03/22/2024","$345,000.00","$337,000.00","564","3830 Brentwood Road NW Unit#407","Calgary","2014","91","Danny Wai","CWAIDA","","Kimberley Chan","CCHANKI2","","CAL Zone NW"
"2001","S","A2111204","Apartment","Ranchlands","03/19/2024","$317,000.00","$336,500.00","845","6315 Ranchview Drive NW Unit#306","Calgary","2009","7","Nick Sedrak","CSEDRANA","","Royce Li","CLIRO1","CLAURI","CAL Zone NW"
"2001","S","A2109939","Apartment","Sage Hill","03/15/2024","$339,000.00","$335,007.00","814","4 Sage Hill Terrace NW Unit#214","Calgary","2015","16","Steve Strachan","CSTRACST","","Sneha Jagad","CJAGADSN","","CAL Zone N"
"2001","S","A2115266","Apartment","Country Hills Village","03/30/2024","$324,900.00","$335,000.00","848","17 Country Village Bay NE Unit#406","Calgary","2004","14","Michael Laprairie","CLAPRAMI","CSTEWAAL1","Mak Afewu","CAFEWUMA","CKOSTME1","CAL Zone N"
"2001","S","A2114217","Row/Townhouse","Varsity","03/15/2024","$319,900.00","$335,000.00","1,139","3500 Varsity Drive NW Unit#506","Calgary","1976","1","James Zhan","CZHANJA","","Heng Guo","CGUOHE","","CAL Zone NW"
"2001","S","A2114164","Apartment","University District","03/19/2024","$336,800.00","$335,000.00","482","3125 39 Street Unit##316","Calgary","2018","7","Mark Wang","CWANGJI","","Courtney Gill","CGILLCO","","CAL Zone NW"
"2001","S","A2112855","Apartment","Copperfield","03/15/2024","$333,000.00","$335,000.00","912","279 Copperpond Common SE Unit#5212","Calgary","2012","7","Bruce Alexander","CALEXABR","","Vaibhav Patel","CPATELVA","","CAL Zone SE"
"2001","S","A2112034","Apartment","Mount Pleasant","03/18/2024","$325,000.00","$335,000.00","904","1740 9 Street NW Unit#101","Calgary","2015","13","Jessica Chan","CCHANJE1","","Jessica Chan","CCHANJE1","CTIUJE","CAL Zone CC"
"2001","S","A2112015","Row/Townhouse","Glenbrook","03/21/2024","$335,000.00","$335,000.00","942","3015 51 Street SW Unit#136","Calgary","1978","17","Wiktor Boraczuk","CBORACWI","","Emma Hielema","CNEUSTEM","","CAL Zone W"
"2001","S","A2110943","Apartment","Skyview Ranch","03/15/2024","$325,000.00","$335,000.00","818","302 Skyview Ranch Drive NE Unit#2218","Calgary","2016","16","Sherri Wardley","CWARDLSH","","Gary Singh","CSINGHGU4","","CAL Zone NE"
"2001","S","A2109455","Apartment","Lower Mount Royal","03/14/2024","$314,900.00","$335,000.00","920","927 19 Avenue SW Unit#9","Calgary","1976","7","John Ditto","CDITTOJO","","Leah Hughson","CHUGHSLE","","CAL Zone CC"
"2001","S","A2109426","Apartment","Lincoln Park","03/14/2024","$299,900.00","$335,000.00","903","5115 Richard Road SW Unit#115","Calgary","2002","21","Gladys Imoukhuede","CIMOUKGL","","Marietta Mendez Leon","CMENDEMA","","CAL Zone W"
"2001","S","A2108973","Apartment","Downtown East Village","03/20/2024","$330,000.00","$335,000.00","557","550 Riverfront Avenue SE Unit#1606","Calgary","2015","20","Benjamin Sweet","CSWEETBE","CBELISME","Vic Sharma","CSHARMVI2","","CAL Zone CC"
