"#","St","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","Address","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1","S","A2078837","Detached","North Glenmore Park","01/05/2024","$699,900.00","$692,500.00","1,149","2355 Lincoln Drive SW","Calgary","1961","120","Mardy Anderson","CANDERMA7","","Calvin Quach","CQUACHCA","","CAL Zone W"
"1","S","A2096209","Detached","Acadia","01/11/2024","$699,888.00","$692,000.00","1,080","9648 Alcott Road SE","Calgary","1964","35","Gene Yamada","CYAMADGE","","Cory Smith","CSMITHCO1","","CAL Zone S"
"1","S","A2102143","Detached","Chaparral","01/30/2024","$699,000.00","$690,000.00","2,103","254 Chaparral Valley Terrace SE","Calgary","2008","13","David Tsegai","CTSEGADA","","Preeti Pawar","CPAWARPR","","CAL Zone S"
"1","S","A2100913","Detached","Chaparral","01/26/2024","$699,999.00","$690,000.00","1,785","303 Chaparral Valley Way SE","Calgary","2015","15","Harry Morgan","CMORGAHA","","Colby Chahley","CCHAHLCO","","CAL Zone S"
"1","S","A2099762","Row/Townhouse","Crescent Heights","01/28/2024","$675,000.00","$690,000.00","2,019","308 11 Avenue NE Unit#4","Calgary","2015","24","Jamie Giszas","CGISZAJA","","Fiona Connolly","CCONNOFI","CHAVREJU","CAL Zone CC"
"1","S","A2079143","Detached","Richmond","01/09/2024","$698,000.00","$690,000.00","1,063","2313 Osborne Crescent SW","Calgary","1952","123","Bryon Howard","CHOWARBR","","Brad Prather","CPRATHBR","","CAL Zone CC"
"1","S","A2077744","Detached","Livingston","01/04/2024","$725,000.00","$690,000.00","2,227","47 Herron Rise NE","Calgary","2022","121","Fraser Riglin","CRIGLIFR","",". Pallavi","CPALLAVI","","CAL Zone N"
"1","S","A2092941","Detached","Silverado","01/24/2024","$699,999.00","$689,000.00","2,255","141 Silverado Creek Crescent SW","Calgary","2006","74","Gary Yip","CYIPGA","","Jade Aquino","CAQUINJA","","CAL Zone S"
"1","S","A2095897","Detached","Mount Pleasant","01/10/2024","$688,800.00","$688,800.00","1,795","475 27 Avenue NW","Calgary","1946","40","Marc Serrurier","CSERRUMA","CSERRUNA","Laura Christie","CCHRISLA","","CAL Zone CC"
"1","S","A2098550","Detached","Auburn Bay","01/10/2024","$699,900.00","$688,500.00","1,875","26 Autumn Circle SE","Calgary","2007","20","Austin Fleming","CFLEMIAU","CFLEMIRI","Deepain Nayyar","CNAYYADE","","CAL Zone SE"
"1","S","A2067709","Detached","Bankview","01/23/2024","$699,900.00","$688,500.00","1,308","2515 16A Street SW","Calgary","2023","186","Donna Rooney","CROONEDO","CCRONIGA2","Sandy Bisson","CBISSOSA","","CAL Zone CC"
"1","S","A2097891","Detached","Acadia","01/25/2024","$699,900.00","$687,500.00","1,054","9607 2 Street SE","Calgary","1962","42","Gary Basra","CBASRAGU","CBASRARA","Kevin Bamford","CBAMFOKE","","CAL Zone S"
"1","S","A2099683","Detached","Kincora","01/26/2024","$699,900.00","$687,000.00","2,049","229 Kincora Glen Rise NW","Calgary","2011","11","Anna Ahmed","CAHMEDAN","","Jessica De Bellis","CDEBELJE","","CAL Zone N"
"1","S","A2094927","Detached","Rangeview","01/01/2024","$699,999.00","$687,000.00","1,988","50 Lavender Road SE","Calgary","2021","39","Amritpreet Gill","CGILLAM6","CKAHLOHA1","Amritpal Khosa","CKHOSAAM","","CAL Zone SE"
"1","S","A2101108","Semi Detached (Half Duplex)","Signal Hill","01/23/2024","$689,000.00","$685,000.00","1,347","16 Simcoe Place SW","Calgary","2000","12","Brent Livingstone","CLIVINBR","","Shannon Johnstone","CJOHNSSH3","","CAL Zone W"
"1","S","A2099633","Detached","Pine Creek","01/23/2024","$699,900.00","$685,000.00","2,028","239 Creekside Way SW","Calgary","2023","19","Faisal Malik","CMALIKFA","CKUMARGU","Yujin Jung","CJUNGYU","","CAL Zone S"
"1","S","A2098650","Detached","Canyon Meadows","01/04/2024","$699,000.00","$685,000.00","1,385","44 Cantrell Bay SW","Calgary","1973","13","Shirley Evans","CEVANSSH","","Fang An","CFANGAN","","CAL Zone S"
"1","S","A2098401","Detached","Rocky Ridge","01/30/2024","$699,900.00","$685,000.00","1,873","81 Rocky Ridge Heath NW","Calgary","2000","34","Sahil Chhabra","CCHHABSA","CASSADAN","Jun Yan Mo","CMOJU","","CAL Zone NW"
"1","S","A2093023","Detached","Deer Run","01/05/2024","$675,000.00","$685,000.00","1,942","63 Deermeade Road SE","Calgary","1981","53","Michael Laprairie","CLAPRAMI","CSTEWAAL1","Max Barton","CBARTOMA3","","CAL Zone S"
"1","S","A2083028","Detached","Cranston","01/24/2024","$650,000.00","$685,000.00","1,656","146 Cranston Way SE","Calgary","2003","5","Benny Wildey","CWILDEBE","CSTOKEMA","Marnie Campbell","CCAMPBMA1","","CAL Zone SE"
"1","S","A2082521","Detached","Wolf Willow","01/22/2024","$699,000.00","$685,000.00","2,072","180 Wolf River Drive SE","Calgary","2023","119","Jeff Jackson","CAJACKSJE","","Robin Spiers","CSPIERRO","","CAL Zone S"
"1","S","A2099159","Detached","Carrington","01/12/2024","$675,000.00","$681,000.00","1,825","171 Carrington Way NW","Calgary","2019","10","Grahame Green","CGREENGR","","Nathan Chen","CCHENNA","","CAL Zone N"
"1","S","A2104071","Detached","Royal Oak","01/31/2024","$649,900.00","$680,088.00","1,233","2 Royal Birch Circle NW","Calgary","2001","2","Kellie Young","CBENTKE","CMOLLESA","Winnie Ng","CNGWI1","","CAL Zone NW"
"1","S","A2103781","Detached","Citadel","01/30/2024","$635,000.00","$680,000.00","1,935","207 Citadel Peak Circle NW","Calgary","1997","4","Maen Shammas","CSHAMMMA","","Hank Yang","cyangha2","","CAL Zone NW"
"1","S","A2100387","Detached","Edgemont","01/29/2024","$697,000.00","$680,000.00","1,922","63 Edendale Crescent NW","Calgary","1981","11","Richard Fraser","CFRASERI","CHAMILBI","Richard Fraser","CFRASERI","","CAL Zone NW"
"1","S","A2100369","Detached","Kincora","01/18/2024","$665,500.00","$680,000.00","2,134","74 Kinlea Way NW","Calgary","2008","0","Rocio Radke","CRADKERO","","Kevin Cheung","CCHEUNKA","","CAL Zone N"
"1","S","A2099400","Detached","Haskayne","01/23/2024","$698,700.00","$680,000.00","1,910","108 Rowmont Boulevard NW","Calgary","2023","20","Michelle Primeau","CPRIMEMI","","John Bauman","CBAUMAJO","","CAL Zone NW"
"1","S","A2094599","Detached","Richmond","01/03/2024","$690,000.00","$680,000.00","932","2309 Richmond Road SW","Calgary","1952","42","Lorne Doucette","CDOUCELO","","Lorne Doucette","CDOUCELO","","CAL Zone CC"
"1","S","A2090618","Detached","Cranston","01/18/2024","$699,800.00","$680,000.00","1,685","7 Cranfield Crescent SE","Calgary","2023","72","Tarek Hageahmad","CHAGEATA","CELHAGIB","Ming Cheng","CCHENGMI","","CAL Zone SE"
"1","S","A2059333","Detached","Legacy","01/28/2024","$685,000.00","$680,000.00","1,985","140 Legacy Glen Way SE","Calgary","2023","208","Paul Sandhu","CSANDHPA","","Therese Cormier","CCORMITH","","CAL Zone S"
"1","S","A2088609","Detached","Taradale","01/26/2024","$699,900.00","$678,000.00","1,952","795 Taradale Drive NE","Calgary","2007","99","Raman Chahal","CCHAHARA3","CDHILLHA3","Abid Rasheed","CRASHEAB","","CAL Zone NE"
"1","S","A2083929","Detached","","01/21/2024","$669,500.00","$675,348.00","1,719","94 Versant View SW","Calgary","2023","108","Nick Profeta","CPROFENI","CMAHAL","Non Board Member","CNONMEMB","",""
"1","S","A2101796","Detached","Tuscany","01/27/2024","$665,000.00","$675,000.00","1,903","63 Tuscarora Crescent NW","Calgary","1998","12","Michelle Fisher","CFISHEMI1","","Farid Hatam","CHATAMFA","","CAL Zone NW"
"1","S","A2101004","Detached","McKenzie Towne","01/15/2024","$669,900.00","$675,000.00","1,452","85 Prestwick Estate Way SE","Calgary","2001","3","Deborah Scruggs","CSCRUGDE","","Kent Richardson","CRICHAKE","","CAL Zone SE"
"1","S","A2099548","Detached","Highland Park","01/03/2024","$675,000.00","$675,000.00","1,129","232 43 Avenue NW","Calgary","1954","0","Austin Fleming","CFLEMIAU","CFLEMIRI","Richard Fleming","CFLEMIRI","","CAL Zone CC"
"1","S","A2099296","Detached","Thorncliffe","01/15/2024","$645,000.00","$675,000.00","1,017","5035 Trelle Drive NE","Calgary","1960","6","Jason Wai","CWAIJA","","Qui Dang","CDANGQU","","CAL Zone N"
"1","S","A2097425","Detached","Montgomery","01/05/2024","$698,900.00","$675,000.00","850","4640 22 Avenue NW","Calgary","1949","23","Ken Richter","CRICHTKE","","Tao Jiang","CJIANGTA","","CAL Zone NW"
"1","S","A2096519","Detached","Coventry Hills","01/05/2024","$659,900.00","$673,000.00","2,049","13119 Coventry Hills Way NE","Calgary","2007","28","Happe Dhillon","CDHILLHA3","CCHAHARA3","Akshay Pasricha","CPASRIAK","","CAL Zone N"
"1","S","A2098886","Semi Detached (Half Duplex)","Panorama Hills","01/11/2024","$624,900.00","$672,000.00","1,228","10888 Panorama Hills Boulevard NW Unit#105","Calgary","1998","7","Brian Selders","CSELDEBR","","Mackenzie Terrio","CTERRIMA","","CAL Zone N"
"1","S","A2097684","Detached","Bridlewood","01/13/2024","$659,000.00","$672,000.00","2,059","4 Bridlecrest Court SW","Calgary","2006","8","Rahman Damji","CDAMJIRA1","CDAMJIME","Rahim Damji","CDAMJIRA","","CAL Zone S"
"1","S","A2102391","Detached","Walden","01/28/2024","$662,900.00","$670,000.00","1,694","193 Walden Crescent SE","Calgary","2012","10","Randy Keylock","CKEYLORA","CHUNTEGR","Catharine DeCosta","CDECOSCA","","CAL Zone S"
"1","S","A2099038","Detached","Coventry Hills","01/26/2024","$700,000.00","$670,000.00","1,948","133 Coventry Court NE","Calgary","2000","27","Nitin Aggarwal","CAGGARNI","","Carissa Grant","CGRANTCA1","","CAL Zone N"
"1","S","A2098733","Semi Detached (Half Duplex)","Bridlewood","01/30/2024","$674,900.00","$670,000.00","1,326","103 Bridle Estates Mews SW","Calgary","2006","22","Dino Pezzente","CPEZZEDI","CSMITHCO1","Marilou Evangelista","CIGNACMA","CHAVREJU","CAL Zone S"
"1","S","A2095474","Detached","Huntington Hills","01/04/2024","$674,900.00","$670,000.00","1,381","7603 7 Street NW","Calgary","1969","21","Stacey Thiessen","CTHIESST","","Christopher Smith","CSMITHCH2","","CAL Zone N"
"1","S","A2091027","Detached","Cranston","01/05/2024","$679,900.00","$670,000.00","1,851","203 Cranarch Terrace SE","Calgary","2014","62","Valerie Konechny","CKONECVA","","Jason Choi","CCHOIJA","","CAL Zone SE"
"1","S","A2097280","Detached","Glacier Ridge","01/15/2024","$669,786.00","$669,786.00","1,897","24 Edith Mews NW","Calgary","2023","37","Salim Syed","CSYEDSA","","Austin Sorrenti","CSORREAU","CSREMADU","CAL Zone N"
"1","S","A2084591","Detached","Lakeview","01/05/2024","$673,000.00","$669,000.00","1,273","5311 Lakeview Drive SW","Calgary","1966","96","Ron Garneau","CGARNERO1","CHOSPEPA","Erin Ferguson","CFERGUER","","CAL Zone W"
"1","S","A2101734","Row/Townhouse","Douglasdale/Glen","01/26/2024","$668,000.00","$668,000.00","1,575","504 Quarry Park Boulevard SE","Calgary","2011","8","Erin Reeves","CHUCULER","CCHRISSH","Terra Vetter","CVETTETE","","CAL Zone SE"
"1","S","A2097043","Detached","Monterey Park","01/26/2024","$668,000.00","$666,100.00","2,046","326 California Place NE","Calgary","1992","50","Aimee Wong","CWONGAI1","","Monit Kaushal","CKAUSHMO","","CAL Zone NE"
"1","S","A2102085","Detached","Cedarbrae","01/23/2024","$624,900.00","$665,000.00","1,123","2532 106 Avenue SW","Calgary","1974","5","Deborah Scruggs","CSCRUGDE","","Jordan Lotoski","CLOTOSJO","","CAL Zone S"
"1","S","A2099039","Detached","Cranston","01/02/2024","$639,900.00","$665,000.00","1,656","251 Cranberry Circle SE","Calgary","2010","3","Patrick Law","CLAWPA","","Murad Shivji","CSHIVJMU","","CAL Zone SE"
"1","S","A2099014","Detached","Parkdale","01/31/2024","$665,000.00","$665,000.00","1,302","3407 3 Avenue NW","Calgary","1950","33","Amanda Higgs","CHIGGSAM","","Sylvia Castonguay","CCASTOSY","","CAL Zone CC"
"1","S","A2097535","Detached","Evergreen","01/24/2024","$629,800.00","$665,000.00","1,905","128 Everglen Grove SW","Calgary","2005","13","Ellen Lapierre","CLAPIEEL","","Paul Moyer","CMOYERPA","","CAL Zone S"
"1","S","A2094350","Detached","Hotchkiss","01/13/2024","$669,366.00","$665,000.00","1,879","146 Hotchkiss Manor SE","Calgary","2023","54","Jeff Jackson","CAJACKSJE","","Amanda Ku","CKUAM","","CAL Zone SE"
"1","S","A2091426","Detached","Evanston","01/23/2024","$674,900.00","$665,000.00","1,750","123 Evansford Road NW","Calgary","2006","60","Sumit Nanda","CNANDASU","","Eddie Wong","CWONGED2","","CAL Zone N"
"1","S","A2100179","Detached","Canyon Meadows","01/26/2024","$659,000.00","$663,000.00","1,370","735 130 Avenue SW","Calgary","1975","18","Jagjeet Singh","CSINGHJA14","","Marc Philibert","CDUGUAMA","","CAL Zone S"
"1","S","A2093881","Detached","Queensland","01/12/2024","$675,000.00","$663,000.00","1,384","751 Queensland Drive SE","Calgary","1976","56","Harjot Kainth","CKAINTHA","","Kerri Markle","CMARKLKE","CHAVREJU","CAL Zone S"
"1","S","A2102952","Semi Detached (Half Duplex)","Evanston","01/26/2024","$645,000.00","$661,800.00","1,810","148 Evanswood Circle NW","Calgary","2012","2","Reilly Nicholls","CNICHORE","CTANHAGH","Gloria Sun","CSUNWE","","CAL Zone N"
"1","S","A2103381","Detached","Millrise","01/29/2024","$634,900.00","$661,000.00","1,750","307 Millview Bay SW","Calgary","2001","4","Jamie Newton","CNEWTOJA","CBEDARLA","Jun Yan Mo","CMOJU","","CAL Zone S"
"1","S","A2102761","Detached","Somerset","01/31/2024","$642,000.00","$661,000.00","1,322","86 Somerset Close SW","Calgary","1994","7","Derrick Dion","CDIONDE","","Min Hu","CHUMI","","CAL Zone S"
"1","S","A2100649","Detached","Carrington","01/28/2024","$656,990.00","$660,990.00","1,674","56 Carringwood Grove NW","Calgary","2024","18","Happe Dhillon","CDHILLHA3","CCHAHARA3","Jessica Chan","CCHANJE1","","CAL Zone N"
"1","S","A2100366","Semi Detached (Half Duplex)","Palliser","01/11/2024","$649,900.00","$660,100.00","1,318","225 Palisbriar Park SW","Calgary","1989","0","Amy Brooks","CBROOKAM","CBROOKEM","Karen Keveryga","CKEVERKA","","CAL Zone S"
"1","S","A2101117","Row/Townhouse","Killarney/Glengarry","01/23/2024","$649,900.00","$660,000.00","1,297","3621 21 Avenue SW","Calgary","2019","12","Sam Olschewski","COLSCHSA","","Andrea Tessier","CTESSIAN","","CAL Zone CC"
"1","S","A2100745","Detached","Riverbend","01/30/2024","$639,900.00","$660,000.00","1,660","35 Riverstone Crescent SE","Calgary","1991","11","Tarryn Hamilton","CLAMBTA","","Paul Thomas","CTHOMAPA","","CAL Zone SE"
"1","S","A2099373","Detached","Alpine Park","01/19/2024","$675,000.00","$660,000.00","1,807","104 Treeline Manor SW","Calgary","2022","15","Lauren Crouse","CCROUSLA","","Justin Havre","CHAVREJU","CBOYERJO","CAL Zone S"
"1","S","A2099283","Detached","Shawnee Slopes","01/16/2024","$650,000.00","$660,000.00","1,930","14026 Evergreen Street SW","Calgary","1990","7","Paul Ackerman","CACKERPA","","David Ji","CJIWE","","CAL Zone S"
"501","S","A2097781","Detached","Tuscany","01/26/2024","$599,900.00","$660,000.00","1,470","143 Tuscany Meadows Heath NW","Calgary","2002","8","Dale Green","CGREENDA1","","Soheila Bahadoran","CBAHADSO","","CAL Zone NW"
"501","S","A2097705","Detached","Legacy","01/12/2024","$674,000.00","$660,000.00","1,656","85 Legacy Glen Green SE","Calgary","2019","28","Marlene MacDonald","CMACDOMA4","","Jonathan Ashkin","CASHKIJO","CSREMADU","CAL Zone S"
"501","S","A2085485","Detached","Somerset","01/10/2024","$674,000.00","$660,000.00","1,313","88 Somerside Grove SW","Calgary","1999","91","Masse Sahar","CSAHARAH","","Andrea Tiopo","CTIOPOAN","","CAL Zone S"
"501","S","A2103062","Detached","Ranchlands","01/26/2024","$649,900.00","$659,900.00","1,220","339 Ranch Estates Place NW","Calgary","1979","2","Graham Terryberry","CTERRYGR","","Sumit Sandhu","CSANDHSU4","","CAL Zone NW"
"501","S","A2100925","Detached","Bridlewood","01/23/2024","$639,900.00","$658,000.00","1,771","205 Bridleridge View SW","Calgary","2008","8","Chad Kon","CKONCH","CJAMESDA","Charlie Yang","CYANGCH","","CAL Zone S"
"501","S","A2089819","Detached","Legacy","01/13/2024","$679,900.00","$658,000.00","1,865","45 Legacy Reach View SE","Calgary","2023","78","Jeff Jackson","CAJACKSJE","","Lola Adekeye","CADEKEOM","","CAL Zone S"
"501","S","A2099155","Semi Detached (Half Duplex)","Douglasdale/Glen","01/17/2024","$649,900.00","$657,000.00","1,488","49 Douglasbank Gardens SE","Calgary","1988","2","Brian Selders","CSELDEBR","","Jim Perks","CPERKSJA","","CAL Zone SE"
"501","S","A2097290","Detached","Saddle Ridge","01/08/2024","$669,000.00","$657,000.00","1,780","284 SADDLEMEAD Close NE","Calgary","2005","30","Raja Gill","CGILLRA4","","Karmjit Gosal","CGOSALKA","","CAL Zone NE"
"501","S","A2103043","Detached","Beddington Heights","01/29/2024","$619,900.00","$656,000.00","1,257","15 Bedwood Hill NE","Calgary","1979","5","Brittney MacMillan","CMACMIBR","CMACMIKE","Min Hu","CHUMI","","CAL Zone N"
"501","S","A2103713","Detached","McKenzie Towne","01/30/2024","$639,900.00","$655,000.00","1,373","328 Prestwick Terrace SE","Calgary","2007","5","Jennifer McIntosh","CMCINTJE","COSTBYJA","Junaid Malik","CMALIKJU","","CAL Zone SE"
"501","S","A2103545","Semi Detached (Half Duplex)","Arbour Lake","01/29/2024","$650,000.00","$655,000.00","1,376","64 Arbour Cliff Court NW","Calgary","1994","4","Mark Melanson","CMELANMA","","Brian Selders","CSELDEBR","","CAL Zone NW"
"501","S","A2102652","Detached","Evergreen","01/30/2024","$659,900.00","$655,000.00","1,831","108 Everwillow Green SW","Calgary","2003","2","Heather Dougall","CDOUGAHE","","Xing Wen Li","CLIXI1","","CAL Zone S"
"501","S","A2101585","Detached","Harvest Hills","01/20/2024","$649,000.00","$655,000.00","1,805","15 Harvesr Wood Link NE","Calgary","1990","2","Xiao Sun","CSUNXI","","Rongmei Cheng","CCHENGRO","","CAL Zone N"
"501","S","A2100927","Apartment","Mahogany","01/25/2024","$659,900.00","$655,000.00","923","2231 Mahogany Boulevard SE Unit#110","Calgary","2020","14","Michael Burton","CBURTOMI","","Meghan Makowsky","CMAKOWME","","CAL Zone SE"
"501","S","A2098583","Detached","Mahogany","01/19/2024","$659,900.00","$655,000.00","1,988","121 Masters Row SE","Calgary","2023","29","Sahil Kaushal","CKAUSHSA1","CKAUSHAR","Taryn Pessanha","CPESSAIS","","CAL Zone SE"
"501","S","A2087583","Detached","Panorama Hills","01/05/2024","$675,000.00","$655,000.00","1,806","225 Panora Way NW","Calgary","2010","77","Margo Durocher","CDUROCMA3","CDUROCMA1","Christina Loc","CLOCCH","","CAL Zone N"
"501","S","A2094713","Detached","Alpine Park","01/16/2024","$669,999.00","$653,500.00","1,865","51 ALPINE Drive SW","Calgary","2023","55","Ahmed Rafaqat","CRAFAQAH","CSARIFRA","Imtiaz Khan","CKHANIM","","CAL Zone S"
"501","S","A2098900","Semi Detached (Half Duplex)","Shawnee Slopes","01/15/2024","$600,000.00","$653,000.00","1,363","125 Shawnee Rise SW","Calgary","1987","10","Terri Camore","CCAMORTE","","James Berg","CBERGJA1","","CAL Zone S"
"501","S","A2100346","Detached","Coventry Hills","01/19/2024","$639,800.00","$652,500.00","1,989","171 Covecreek Place NE","Calgary","2009","10","Tarek Hageahmad","CHAGEATA","CELHAGIB","Tenzin Nyima","CNYIMATE","","CAL Zone N"
"501","S","A2099867","Detached","Tuxedo Park","01/11/2024","$639,900.00","$652,000.00","1,309","242 22 Avenue NW","Calgary","1980","6","Barry Klatt","CKLATTBA","CCULHACY","Elaine Pippi","CPIPPIEL","","CAL Zone CC"
"501","S","A2100663","Detached","Scenic Acres","01/19/2024","$639,900.00","$651,500.00","1,142","115 Scenic Acres Drive NW","Calgary","1986","8","Scott Merchant","CMERCHSC","","Paul Stutz","CSTUTZPA","","CAL Zone NW"
"501","S","A2102366","Row/Townhouse","South Calgary","01/26/2024","$650,000.00","$650,000.00","1,309","1710 28 Avenue SW Unit#22","Calgary","2021","7","Ella Kuindersma","CKUINDLA","CKEEGI","Dylan Kisilowski","CKISILODY","","CAL Zone CC"
"501","S","A2101746","Row/Townhouse","Point McKay","01/17/2024","$585,000.00","$650,000.00","1,769","570 Point Mckay Grove NW","Calgary","1980","1","Paul Ackerman","CACKERPA","","John Malick","CMALICJO","","CAL Zone CC"
"501","S","A2101213","Detached","Taradale","01/22/2024","$649,900.00","$650,000.00","1,708","99 Taralake Way NE","Calgary","2006","0","Rahman Damji","CDAMJIRA1","CDAMJIME","Rahman Damji","CDAMJIRA1","CDAMJIME","CAL Zone NE"
