"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"2001","S","3207 Hawksbrow Point NW Unit#3207","A2027744","Apartment","Hawkwood","04/10/2023","$299,900.00","$285,000.00","921","Calgary","1995","41","Kirby Cox","CCOXKI","","Tyler Blaney","CBLANETY","","CAL Zone NW"
"2001","S","10 Sierra Morena Mews SW Unit#214","A2038631","Apartment","Signal Hill","04/27/2023","$274,900.00","$284,000.00","803","Calgary","1996","12","Kelly Copping","CCOPPIKE","CCOPPIBR","Teresa MacDonald","CMACDOTE","","CAL Zone W"
"2001","S","24 Sage Hill Terrace NW Unit#116","A2030724","Apartment","Sage Hill","04/01/2023","$289,900.00","$283,500.00","791","Calgary","2018","23","Shravan Chawla","CCHAWLSH","","Abhijeet Singh","CSINGHAB","CCHHABSA","CAL Zone N"
"2001","S","10 Country Village Park NE Unit#3212","A2034725","Apartment","Country Hills Village","04/04/2023","$269,900.00","$283,000.00","841","Calgary","2011","11","Jessica Chan","CCHANJE1","","Christine Keatley","CKEATLCH","","CAL Zone N"
"2001","S","635 Marsh Road NE Unit#5","A2018666","Apartment","Bridgeland/Riverside","04/30/2023","$289,900.00","$282,750.00","1,131","Calgary","1981","108","Ernest Gardy","CGARDYER","","Wendy Fedoruk","CFEDORWE","CHAVREJU","CAL Zone CC"
"2001","S","101 Panatella Square NW Unit#121","A2040068","Apartment","Panorama Hills","04/26/2023","$290,000.00","$282,000.00","950","Calgary","2022","12","Appy Bhullar","CBHULLAP","","Ken Nguyen","CNGUYEAN2","","CAL Zone N"
"2001","S","99 Copperstone Park SE Unit#3206","A2037056","Apartment","Copperfield","04/20/2023","$275,000.00","$282,000.00","807","Calgary","2017","16","Justin Havre","CHAVREJU","CDOMINKR","Geet Gumber","CGUMBEGE","","CAL Zone SE"
"2001","S","6800 Hunterview Drive NW Unit#217","A2033866","Apartment","Huntington Hills","04/28/2023","$279,900.00","$282,000.00","824","Calgary","2000","7","James Heenan","CHEENAJA","CNICHORE","Mike Ouellette","COUELLMI","","CAL Zone N"
"2001","S","175 Silverado Boulevard SW Unit#3302","A2026283","Apartment","Silverado","04/03/2023","$284,900.00","$282,000.00","757","Calgary","2014","45","Dimitrios Tsakalakis","CTSAKADI","","Sherwin Brierton","CBRIERSH","","CAL Zone S"
"2001","S","3115 51 Street SW Unit#1209","A2039335","Apartment","Glenbrook","04/25/2023","$284,900.00","$280,000.00","849","Calgary","1979","13","Mariangela Avila","CAVILAMA","","Tanya Eklund","CEKLUNTA","","CAL Zone W"
"2001","S","6440 4 Street NW Unit#110","A2039103","Row/Townhouse","Thorncliffe","04/20/2023","$274,900.00","$280,000.00","1,024","Calgary","1969","4","Raena Gartner","CGARTNRA","","Wendy Do","CDOWE","","CAL Zone N"
